0,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1123,272,251,381,159,36,116,1,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,27,0,0,0,0,125,10,54,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,14,0,82,20,20,13,50,6,46,13,42,1,0,23,48,44,65,33,1,47,46,46,14,9,15,0,30,0,1,0,1,0,0,0,307,68,73,148,496,92,56,260,230,3,34,165,106,230,329,61,
1115,1115,1072,905,693,467,296,205,101,50,30,12,8,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1137,115,127,133,83,52,30,36,54,24,59,27,18,22,37,14,12,22,10,24,39,26,27,20,38,19,38,29,34,47,32,41,44,43,39,34,27,22,18,34,27,61,21,28,168,19,88,36,20,34,15,27,24,16,18,16,13,12,63,18,15,12,13,26,18,26,15,10,18,22,3,14,23,44,23,21,22,23,42,53,22,57,31,24,29,39,38,42,73,51,37,62,82,60,60,109,46,83,59,53,171,219,126,85,70,56,52,86,76,55,61,67,46,
1153,85,119,67,108,59,134,36,51,51,47,35,47,39,55,28,60,36,78,26,68,32,9,29,16,28,24,16,33,29,39,28,42,68,36,23,23,17,24,32,35,22,29,40,23,36,18,21,22,30,55,30,45,35,22,44,23,29,56,41,17,35,32,19,38,68,47,24,78,21,38,25,35,23,22,23,49,43,13,49,23,39,16,31,30,39,27,78,152,191,32,103,114,34,32,55,74,35,65,12,43,40,36,108,46,54,36,99,26,77,13,27,9,
